Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0WtDGnWL2KrMCk0mI1Gpwz,"Redbone","""Awaken, My Love!""","Childish Gambino",2016-12-02,326933,7,true,,2024-04-22T19:29:23Z,"","Glassnote Entertainment Group LLC",0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,4
spotify:track:0AwmMHWOVftwCi5hkcNQ5z,"Everything I Know About Love","Everything I Know About Love","Laufey",2022-08-26,209706,61,false,,2024-04-22T18:46:38Z,"","Laufey",0.66,0.329,7,-7.44,1,0.0439,0.615,0,0.332,0.513,68.038,4
spotify:track:2ANjTUEO8gvRsODnux8Yj5,"Prescription - Extended","Prescription","Remi Wolf",2023-05-12,431911,37,true,,2024-04-15T12:26:14Z,"","Remi Wolf PS",0.646,0.62,9,-6.287,1,0.0381,0.164,0.0809,0.0679,0.566,140.025,4
spotify:track:2krfD3TzLiV1WVNepAYJW9,"However You May","Jacob Slade","Jacob Slade",2021-06-11,183529,52,false,,2024-04-09T09:29:11Z,"","JS Records",0.601,0.296,4,-20.787,1,0.0603,0.882,0.869,0.128,0.15,84.987,4
spotify:track:294T1COkA1muObOvFKe8Kx,"Pipe Dreams","Superstar","Caroline Rose",2020-03-06,205540,0,false,,2024-03-28T15:50:32Z,"indie pop","New West Records",0.594,0.521,1,-7.584,1,0.0301,0.793,0.746,0.367,0.483,82.028,4
spotify:track:6yOYX1oEKWkGshyYtxlJ16,"Cathy Come Home","The Loved Ones","Flyte",2017-08-25,224959,38,false,,2024-03-26T15:56:10Z,"","Universal-Island Records Ltd.",0.416,0.495,0,-7.724,1,0.0296,0.331,0.00177,0.128,0.27,109.338,4
spotify:track:5popsmvHsmKiuZ1zQvfgI3,"People Watching","Cannonball!","Sen Morimoto",2018-05-18,364727,28,false,,2024-03-23T14:08:45Z,"","88Rising Music / Sooper Records",0.669,0.4,7,-8.861,0,0.188,0.62,0.00403,0.0906,0.435,139.944,4
spotify:track:27hhIs2fp6w06N5zx4Eaa5,"Dream A Little Dream Of Me","The Papas & The Mamas","The Mamas & The Papas",1968-05-01,194426,76,false,,2024-03-17T13:13:23Z,"folk rock","Geffen",0.413,0.313,7,-13.138,1,0.0519,0.791,0.0000015,0.0727,0.349,92.515,4
spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,"Bennie And The Jets - Remastered 2014","Goodbye Yellow Brick Road (Remastered)","Elton John",1973-10-05,322548,82,false,,2024-03-17T13:07:32Z,"","UMC (Universal Music Catalogue)",0.665,0.673,0,-7.95,1,0.0493,0.259,0.00000762,0.497,0.779,132.642,4
spotify:track:6XXKB32Om6WuXg3uEWwTob,"imperfect for you","eternal sunshine","Ariana Grande",2024-03-08,182566,73,true,,2024-03-12T19:07:14Z,"pop","Republic Records",0.624,0.38,4,-7.426,1,0.0301,0.496,0,0.437,0.251,150.14,3
spotify:track:6OBQJkM9RtQXcYL26Az2Pg,"Bumblebee","Bumblebee","Dora Jar",2022-07-29,200000,39,false,,2024-03-11T12:12:58Z,"","Made of Elves Inc / Island Records",0.723,0.593,5,-6.607,0,0.037,0.123,0.000734,0.126,0.874,120.052,4
spotify:track:70MXJ24mxuw6mnkmEyODnz,"Vaudeville","Ed Buys Houses","Sidney Gish",2016-12-29,182936,4,true,,2024-03-06T13:34:58Z,"bedroom pop","646631 Records DK",0.635,0.391,10,-13.127,1,0.0744,0.6,0.0000325,0.474,0.513,161.925,4
spotify:track:12BCKAIqLWAY910Lg0nquV,"Buckets of Fun","Ed Buys Houses","Sidney Gish",2016-12-29,105957,5,false,,2024-03-06T13:29:26Z,"bedroom pop","646631 Records DK",0.591,0.616,2,-9.263,1,0.117,0.189,0.000199,0.143,0.878,170.083,4
spotify:track:0D2fhu8YeX344izprjfSW9,"Friday Night Placebo","Ed Buys Houses","Sidney Gish",2016-12-29,220908,5,false,,2024-03-06T13:24:42Z,"bedroom pop","646631 Records DK",0.377,0.189,11,-11.739,1,0.038,0.905,0,0.228,0.334,149.575,4
spotify:track:66Jorn8mDY19QqQbDs4x8f,"Midnight Jingle","Ed Buys Houses","Sidney Gish",2016-12-29,179806,3,false,,2024-03-06T13:24:37Z,"bedroom pop","646631 Records DK",0.84,0.274,4,-15.007,1,0.0505,0.576,0.0000185,0.0952,0.558,129.951,4
spotify:track:7h60WQYb68oa1PDLbMBsLP,"Homecoming Serf","Ed Buys Houses","Sidney Gish",2016-12-29,243606,9,true,,2024-03-06T13:24:35Z,"bedroom pop","646631 Records DK",0.57,0.478,11,-11.29,1,0.128,0.38,0,0.196,0.792,217.941,4
spotify:track:6s79uwxxMkFj964YMdiJsb,"Presumably Dead Arm","Ed Buys Houses","Sidney Gish",2016-12-29,213289,4,false,,2024-03-06T13:24:33Z,"bedroom pop","646631 Records DK",0.423,0.198,7,-16.403,1,0.0474,0.953,0,0.104,0.28,115.782,4
spotify:track:2OZVUfl8K0Ijw32bUf1fG4,"What Do You Want from Me Tonight?","Ed Buys Houses","Sidney Gish",2016-12-29,133743,8,false,,2024-03-06T13:24:29Z,"bedroom pop","646631 Records DK",0.552,0.236,4,-12.252,1,0.0318,0.657,0,0.0988,0.619,90,4
spotify:track:7ajiHlFYPY9pXayer3ByQz,"The Girl","Bring Me Your Love (Special Edition)","City and Colour",2008,360093,38,false,,2024-03-03T16:01:34Z,"","Dine Alone Music Inc.",0.405,0.541,10,-7.532,1,0.0348,0.822,0.000083,0.127,0.205,108.854,4
spotify:track:1YxQxV5sKZN1TgVpXl5MLA,"Dreamer","Bewitched","Laufey",2023-09-08,210826,71,false,,2024-03-03T14:39:10Z,"","Laufey",0.613,0.146,2,-11.211,1,0.0394,0.954,0,0.0857,0.413,117.075,4
spotify:track:205Dyp6IqtOcYRX72QvbB7,"Metamorphosis","Metamorphosis","Infinity Song",2023-10-20,270314,48,false,,2024-03-01T15:52:22Z,"","Roc Nation Records, LLC",0.378,0.408,4,-12.054,1,0.0387,0.692,0.0408,0.1,0.224,122.964,4
spotify:track:7rH1YBai3Kq8glq8ya8Uo5,"Races","5K","Barrie",2023-03-31,133493,32,false,,2024-03-01T14:42:48Z,"dream pop","Winspear",0.668,0.461,2,-9.009,1,0.0263,0.66,0.847,0.118,0.775,133.02,3
spotify:track:20I8RduZC2PWMWTDCZuuAN,"Take Me Out","Franz Ferdinand","Franz Ferdinand",2004-02-16,237026,87,false,,2024-02-11T14:39:43Z,"indie rock","Domino Recording Co",0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,4
spotify:track:06nXt6ESO6FzbvD5QQ1Eqj,"2 AM","2 AM","Antonio Barret;Nice Guys",2023-09-26,220640,52,false,,2024-02-09T13:37:16Z,"surf rock","Nice Guys",0.825,0.711,8,-7.932,0,0.0374,0.136,0.223,0.0675,0.864,110.989,4
spotify:track:5ZsPy9wHH733NlU6c4v2Hi,"When It's Over - David Kahne Main","Sugar Ray","Sugar Ray",2001-06-12,219226,70,false,,2024-02-04T15:29:36Z,"","RT Industries",0.675,0.775,4,-5.772,1,0.0522,0.0387,0,0.383,0.933,99.945,4
spotify:track:6rkAY9rk1NTFB94QxG3LJR,"Yoü And I","Born This Way","Lady Gaga",2011-01-01,307346,63,false,,2024-02-04T15:21:01Z,"art pop,pop","Interscope",0.516,0.709,2,-5.234,1,0.0478,0.0745,0,0.0935,0.515,127.073,4
spotify:track:2ckw25vIQjnbN03XRwp55B,"yes, and?","yes, and?","Ariana Grande",2024-01-18,214994,46,true,,2024-01-24T13:11:20Z,"pop","Republic Records",0.787,0.775,1,-6.614,1,0.0548,0.19,0.0000654,0.113,0.787,118.998,4
spotify:track:4j4pPKE3xAblPIbhxScC1j,"Rawnald Gregory Erickson the Second","Starfucker","STRFKR",2008-09-23,173693,62,false,,2024-01-23T17:44:58Z,"","Badman Recording Co",0.9,0.538,7,-7.879,1,0.0343,0.229,0.843,0.287,0.713,95.508,4
spotify:track:0E29BKKGCJHcb7b9oIWgGB,"Calling All Angels","My Private Nation","Train",2003-06-03,242200,61,false,,2024-01-21T16:02:26Z,"soft pop","Columbia",0.454,0.839,3,-5.368,1,0.0441,0.0746,0,0.279,0.529,166.166,4
spotify:track:0rVJ6v23RQozOIvr1YotJP,"Hell N Back","Hell N Back (Sped Up)","Bakar",2019-08-14,213573,78,true,,2024-01-19T13:27:04Z,"","Black Butter",0.633,0.684,10,-4.314,0,0.591,0.314,0.0000895,0.112,0.725,209.688,4
spotify:track:5ua2M4ijwRgQy9xQKsGXzG,"Letting Things Go","Letting Things Go","Vulfmon;Evangeline",2024-01-05,152339,0,false,,2024-01-09T08:11:45Z,"soul jazz","Vulf Records",0.689,0.285,5,-14.362,1,0.282,0.981,0.0425,0.11,0.633,115.811,4
spotify:track:4Zts9erRexAxILn5XjSwUN,"Futile Devices","The Age of Adz","Sufjan Stevens",2010-10-12,133266,67,false,,2024-01-08T19:55:35Z,"baroque pop","Asthmatic Kitty",0.581,0.286,4,-18.645,1,0.0339,0.993,0.908,0.0896,0.369,140.188,4
spotify:track:5G0qWcFWvMreNvypl2Z6gC,"Tout doucement","Let It Die","Feist",2004-01-01,150080,28,false,,2023-12-14T16:05:46Z,"","Universal Music Division Decca Records France",0.689,0.212,10,-13.321,0,0.164,0.782,0.000211,0.111,0.244,110.463,4
spotify:track:71pLAOb9hGDPnDuGse80fV,"Gatekeeper","Let It Die","Feist",2004-01-01,137520,50,false,,2023-12-11T13:59:46Z,"","Universal Music Division Decca Records France",0.851,0.0641,9,-16.312,0,0.0446,0.964,0,0.135,0.313,109.851,4
spotify:track:5cJZPy9Tad2aT3ZMnN6yvd,"I Don't Wanna Be Okay Without You","Live in Peter's Attic","Charlie Burg",2016-12-20,243796,64,false,,2023-12-11T13:42:50Z,"","Charlie Burg",0.532,0.319,5,-7.461,1,0.0288,0.399,0.0000252,0.138,0.166,62.984,4
spotify:track:1Uxti0PEEdieT526B8dAxZ,"Somethinggreater","Day/Night","Parcels",2021-11-05,321466,65,false,,2023-11-09T15:56:02Z,"indie soul","Because Music",0.687,0.636,1,-10.198,0,0.038,0.324,0.00143,0.0862,0.859,109.786,4
spotify:track:14tNhGhMYj6W5pPfdQoBmN,"LIGHT","Day/Night","Parcels",2021-11-05,373814,38,false,,2023-11-09T15:33:17Z,"indie soul","Because Music",0.504,0.449,0,-12.575,1,0.0452,0.696,0.73,0.107,0.149,102.874,4
spotify:track:6kAOOamDflxqkrAWI6wZRR,"Free","Day/Night","Parcels",2021-11-05,327866,47,false,,2023-11-06T13:27:45Z,"indie soul","Because Music",0.699,0.638,10,-9.81,1,0.0381,0.511,0.0255,0.0742,0.965,87.987,4
spotify:track:4sTBX2NbfvdpVNlpZztzjg,"If Only You Knew","If Only You Knew","Sarah Meth",2020-04-15,142664,36,false,,2023-11-06T13:10:39Z,"","Meth Music",0.42,0.116,1,-16.782,1,0.0338,0.947,0.0000704,0.104,0.0983,116.315,3
spotify:track:35592qATAP1u72mO9oelLc,"Where the Money Flows","Bismillah","Peter Cat Recording Co.",2019-06-07,313266,0,false,,2023-11-05T18:09:33Z,"indian indie","Panache",0.396,0.355,2,-14.757,1,0.123,0.657,0.000889,0.349,0.355,75.032,4
spotify:track:1yVFHrCoNMVMotKHlLFYoE,"Mirrorball","Mirrorball","Zinadelphia",2022-04-15,222352,0,false,,2023-10-30T18:01:35Z,"","Bell Tower Music",0.506,0.301,4,-10.03,1,0.0778,0.734,0,0.105,0.502,134.691,4
spotify:track:5j4g2Qhi9dI7UGaY1PTyLG,"Blood Honey","For Young Hearts","Soccer Mommy",2016-06-17,267285,0,false,,2023-10-30T00:30:11Z,"indie","Orchid Tapes",0.751,0.499,4,-7.678,1,0.0322,0.325,0.00000993,0.189,0.423,138.035,4
spotify:track:0jTYLhcYnNudyEHXKCZPQR,"Walk Jam","Sailing Through Rainbows of Sound","Richard Houghten",2020-03-27,103261,6,false,,2023-10-29T14:13:35Z,"","Macroscopic Vibrations",0.807,0.475,11,-10.884,0,0.0934,0.067,0.91,0.0971,0.766,164.126,4
spotify:track:3Lsdp3mbD27MjxvTeFm0v3,"You're in Love","Howl's Moving Castle Soundtrack","Joe Hisaishi",2004-11-19,71800,61,false,,2023-10-26T18:03:28Z,"japanese classical,anime","Joe Hisaishi",0.526,0.0344,7,-27.855,0,0.11,0.996,0.924,0.118,0.208,67.101,4
spotify:track:4M2t7bP4Mq87mGMn0PObUX,"untitled 06 | 06.30.2014.","untitled unmastered.","Kendrick Lamar",2016-03-04,208013,63,false,,2023-10-24T17:46:30Z,"hip hop,west coast hip hop","Aftermath",0.669,0.541,4,-11.291,0,0.0461,0.0992,0.00000769,0.254,0.645,89.083,4
spotify:track:2dA8HyqpMOXYQBMbeHUQnl,"This Head I Hold","Mondo","Electric Guest",2013-04-22,175773,51,false,,2023-10-22T12:48:55Z,"","Downtown Records",0.663,0.873,0,-4.915,1,0.0328,0.0271,0.0131,0.257,0.963,162.019,4
spotify:track:755y1sQV1tRjc55gKDtLni,"Leisure Gardening","Thinking About Thursdays","Lullatone",2017-02-21,156048,31,false,,2023-10-16T14:59:55Z,"","lulla-label",0.526,0.179,2,-17.373,1,0.0561,0.992,0.895,0.115,0.0862,107.808,4
spotify:track:75A9cIqQdnqzBb6jO7mZFw,"Heater Beater","Honey Days","Calimossa",2019-10-18,183953,0,false,,2023-10-16T12:43:01Z,"","Calimossa",0.799,0.655,9,-5.887,1,0.224,0.521,0,0.103,0.83,95.007,4
spotify:track:4n4EALhlcYv1tsc45asW3M,"Sun Dog","Sun Dog","Edouard Ferlet",2021-12-15,216611,20,false,,2023-10-16T12:20:29Z,"french jazz,jazz","Mélisse",0.797,0.439,3,-14.904,1,0.0372,0.88,0.862,0.108,0.818,120.019,4
spotify:track:5NF5TV9zGZ9QLKLf7Oq05T,"Used to Me","Used to Me","Luke Chiang",2019-06-11,179544,5,false,,2023-10-16T12:13:28Z,"","Luke Chiang",0.797,0.512,5,-7.315,0,0.143,0.318,0.00000898,0.352,0.691,100.029,4
spotify:track:3XqbLsVmAwvTJqW6NKopg0,"Blue Sea","Blue Sea","RICEWINE",2023-04-26,195514,48,false,,2023-10-13T17:42:22Z,"bedroom pop","RICEWINE",0.631,0.683,8,-9.618,1,0.0301,0.463,0.542,0.197,0.962,129.948,4
spotify:track:5CH0x6oAAVDV1agN0Wdfhw,"Talk About It","Talk About It (B-Side)","Kate Bollinger",2019-08-06,132096,43,false,,2023-10-11T12:38:06Z,"","Kate Bollinger",0.862,0.336,0,-9.903,1,0.124,0.729,0.0692,0.104,0.554,90.009,4
spotify:track:4Flr9N96SnnCBPxXyEAKHG,"卯月の朧唄","ｑｐ","Ichiko Aoba",2018-10-24,86773,51,false,,2023-09-30T14:42:41Z,"japanese indie,shibuya-kei","Speedstar",0.466,0.0944,7,-18.294,0,0.0425,0.991,0.592,0.114,0.232,139.616,4
spotify:track:2Y7xeRouoLEKDTwBHlAFnC,"Follow Through","Silo","The Altogether",2020-07-31,223392,21,false,,2023-09-27T14:48:37Z,"","Fries Guys Records",0.297,0.484,9,-6.534,1,0.0298,0.775,0,0.0947,0.25,87.514,4
spotify:track:4e8qJdYHIDy3oDq0MoWfPx,"Hobby Horse","The New Sounds of Late Capitalism","Star Parks",2020-02-14,260079,0,false,,2023-09-22T17:39:59Z,"","Modern Outsider",0.246,0.78,2,-7.177,1,0.037,0.332,0.000637,0.103,0.352,174.891,3
spotify:track:1zNXF2svmdlNxfS5XeNUgr,"Don't Know Why","Come Away With Me (Super Deluxe Edition)","Norah Jones",2002-02-26,186251,80,false,,2023-09-21T12:01:37Z,"jazz pop","CM BLUE NOTE (A92)",0.745,0.219,5,-11.216,1,0.0276,0.851,0.000018,0.0678,0.635,88.609,4
spotify:track:2YNJ2wMRwl2L2cudMQ0B6N,"Acknowledgement","Modjo (Remastered)","Modjo",2001,187199,56,false,,2023-09-09T16:30:45Z,"french house,disco house","Modjo Music",0.675,0.627,0,-6.476,1,0.0336,0.00511,0.662,0.0788,0.586,115.023,4
spotify:track:7n0lbwbjoLx6jx3kQECANB,"(There's) Always Something There To Remind Me","Alejandro Bravo","Alejandro Bravo",1971-01-01,159183,35,false,,2023-09-07T13:11:14Z,"","Numero Group",0.636,0.122,8,-17.694,1,0.056,0.978,0.000891,0.11,0.706,151.347,4
spotify:track:2faSzprTWJ7L1EkZNko4ww,"Take Off Your Cool (feat. Norah Jones)","Speakerboxxx/The Love Below","Outkast;Norah Jones",2003,158093,46,false,,2023-09-04T13:58:04Z,"southern hip hop,hip hop,jazz pop","Arista",0.472,0.296,0,-11.299,1,0.0297,0.876,0.0201,0.13,0.22,157.599,3
spotify:track:4h9HP7OvITCE1vapKTSkck,"Off to the Side","Tako Tsubo","L'Impératrice",2021-03-26,268179,41,false,,2023-09-04T13:02:43Z,"french indie pop,french house,french pop","microqlima",0.88,0.372,10,-11.882,0,0.0456,0.236,0.00904,0.132,0.566,117.015,4
spotify:track:3aRNWHU0H8lCNwrE1pEiJv,"Patagonia","Patagonia","Patawawa",2017,205210,0,false,,2023-09-04T12:51:08Z,"nu disco","Splinter",0.924,0.569,6,-5.178,0,0.0608,0.113,0.000064,0.0288,0.928,118.983,4
spotify:track:2MKIadkPrRqaivpyn6cnI0,"Monster","Human","dodie",2019-01-18,245847,52,false,,2023-08-29T01:14:18Z,"","doddleoddle",0.831,0.606,9,-7.694,1,0.107,0.694,0.000109,0.0635,0.944,100.013,4
spotify:track:700iSqwIlmgyRCiHWbRNdh,"Tangerine","Tangerine","Tommy Newport",2023-08-09,203516,0,false,,2023-08-28T14:32:31Z,"","Artist Partner Group",0.775,0.422,2,-7.056,1,0.0335,0.0291,0.00227,0.0838,0.63,104.989,4
spotify:track:1wkieNvxepLLtsLNTZ2Jus,"How Are You? (feat. Nellie McKay)","Here Lies Love","David Byrne;Fatboy Slim;Nellie McKay",2010-02-22,163066,20,false,,2023-08-28T14:28:09Z,"art rock,art pop,big beat,jazz pop,anti-folk","Nonesuch",0.74,0.443,1,-10.725,1,0.0348,0.652,0.00231,0.11,0.684,123.963,4
spotify:track:7JaefO3d0vPv8zGzaGR8r6,"Blue Spotted Tail - Solstice Version","A Very Lonely Solstice","Fleet Foxes",2021-12-10,188866,28,false,,2023-08-22T12:45:05Z,"indie folk,folk,indie","Anti/Epitaph",0.527,0.0817,7,-19.671,1,0.0395,0.936,0.258,0.109,0.45,78.489,4
spotify:track:3KueinyeiG5ADpyGhUKCn7,"Helplessness Blues - Solstice Version","A Very Lonely Solstice","Fleet Foxes",2021-12-10,303440,30,false,,2023-08-22T12:26:23Z,"indie folk,folk,indie","Anti/Epitaph",0.431,0.138,2,-12.745,1,0.0362,0.917,0.0000728,0.119,0.164,135.821,3
spotify:track:46ac5ka5z3kxiTtBcJ2gsV,"In The Morning - Solstice Version","A Very Lonely Solstice","Fleet Foxes",2021-12-10,132360,37,false,,2023-08-22T12:17:45Z,"indie folk,folk,indie","Anti/Epitaph",0.486,0.192,3,-10.529,1,0.0373,0.894,0,0.115,0.273,89.843,4
spotify:track:4hUidbtztjs6gKY5bf96FE,"Wading In Waist-High Water - Solstice Version","A Very Lonely Solstice","Fleet Foxes",2021-12-10,130399,45,false,,2023-08-22T12:17:38Z,"indie folk,folk,indie","Anti/Epitaph",0.64,0.121,7,-15.001,1,0.0311,0.941,0.000331,0.109,0.26,129.178,4
spotify:track:3RXr49TkL3wYHB7JJTnyn5,"Betray My Heart","Black Messiah","D'Angelo",2014-12-15,355320,49,false,,2023-08-21T12:55:56Z,"neo soul","RCA Records Label",0.796,0.436,0,-11.169,1,0.22,0.646,0.048,0.126,0.589,105.707,4
spotify:track:5fgb3Md1xjt3mxeBqguiIA,"I Would Do Anything for You","Torches","Foster The People",2011-05-23,214080,63,false,,2023-08-16T13:57:41Z,"","Columbia",0.597,0.848,0,-5.841,1,0.0308,0.0372,0.0000233,0.122,0.437,128.009,4
spotify:track:3SPfACAarZmNEF45erapCY,"Neu Roses (Transgressor's Song)","Freudian","Daniel Caesar",2017-08-25,181908,1,true,,2023-08-15T23:24:52Z,"","Golden Child Recordings",0.543,0.327,0,-12.749,1,0.0625,0.933,0.00000122,0.685,0.291,68.974,4
spotify:track:1P3FTYOnZMiFEBBVu3raKm,"Hold On","Chaseland","Chase Ceglie",2022-11-25,209244,20,false,,2023-08-09T16:30:19Z,"","Chaseland",0.535,0.702,10,-8.004,1,0.033,0.143,0.0307,0.0828,0.608,88.012,4
spotify:track:33AS9AFsaSSCkGj45jbl6E,"Sweet Music","Sweet Music, Vol. 1","Dizzy K.",2018-09-07,387895,0,false,,2023-08-08T13:25:35Z,"","Sticky Buttons",0.715,0.743,5,-9.047,0,0.0599,0.259,0.0000219,0.09,0.904,114.05,4
spotify:track:4GOJsefp1rBFixTSxa6nf6,"Jerk","Jerk At The End Of The Line","Only Real",2015-03-15,227991,26,false,,2023-08-07T17:07:00Z,"","EMI",0.654,0.835,11,-3.75,1,0.0403,0.229,0.00000623,0.0865,0.846,97.522,4
spotify:track:1swi7ZorW1B9VxESxuW7d6,"High N Low","High N Low","Aquifer;saaaz",2017-12-16,152058,24,true,,2023-08-07T16:35:18Z,"lo-fi beats,lo-fi","737420 Records DK",0.8,0.599,2,-6.77,0,0.0587,0.659,0.000067,0.305,0.686,90.056,4
spotify:track:14NAPaeP9jPGkWXso4J23B,"15th Floor","15th Floor","PREP",2022-05-20,270868,38,false,,2023-08-06T13:30:42Z,"","Bright Antenna",0.868,0.455,8,-6.614,1,0.0338,0.23,0.000107,0.197,0.803,118.022,4
spotify:track:7F5rIyOI88zk36AiBXC8xq,"The Girl From Ipanema","Lioness: Hidden Treasures","Amy Winehouse",2011-01-01,166960,60,false,,2023-08-04T14:33:04Z,"","Universal-Island Records Ltd.",0.696,0.616,9,-5.144,0,0.047,0.25,0.00000435,0.107,0.66,138.059,4
spotify:track:3IvTwPCCjfZczCN2k4qPiH,"Dirty Work","Can't Buy A Thrill","Steely Dan",1972-11-01,190065,78,false,,2023-08-04T14:14:00Z,"yacht rock,classic rock","Geffen",0.582,0.214,1,-17.83,1,0.0315,0.767,0.00000207,0.122,0.515,72.794,4
spotify:track:2yBVeksU2EtrPJbTu4ZslK,"What a Fool Believes","Minute by Minute","The Doobie Brothers",1978,223866,81,false,,2023-08-04T14:05:19Z,"yacht rock,classic rock,soft rock,southern rock","Rhino/Warner Records",0.758,0.378,8,-15.308,0,0.0449,0.284,0,0.049,0.985,120.736,4
spotify:track:1zvvN8REhi0aldM9QELP6m,"Closer","Closer","NONEWFRIENDS.",2020-10-09,256000,9,false,,2023-08-04T13:28:31Z,"","NNF.",0.565,0.642,9,-5.56,0,0.0339,0.323,0.0000374,0.108,0.438,91.672,4
spotify:track:6tPzJrkuM0VB8sEVvGDZqq,"Already Gone","Already Gone","NONEWFRIENDS.",2019-12-06,269405,28,false,,2023-08-04T13:03:24Z,"","NNF.",0.645,0.432,0,-9.168,1,0.0317,0.106,0.0717,0.0928,0.37,105.266,4
spotify:track:2IGMVunIBsBLtEQyoI1Mu7,"Paint The Town Red","Paint The Town Red","Doja Cat",2023-08-04,231750,79,true,,2023-08-04T11:56:27Z,"","Kemosabe Records/RCA Records",0.868,0.538,5,-8.603,1,0.174,0.269,0.00000334,0.0901,0.732,99.968,4
spotify:track:7zy2kNoeD72x2NEDaAsJOX,"Psychedelic Switch","The Loveliest Time","Carly Rae Jepsen",2023-07-28,272035,50,false,,2023-08-03T13:24:46Z,"","Silent Records IGA",0.686,0.808,4,-6.709,1,0.0459,0.00161,0.0205,0.341,0.32,127.925,4
spotify:track:2diHObxEyYlftJ2pPIB3eG,"Shy Boy","The Loveliest Time","Carly Rae Jepsen",2023-07-28,209429,45,false,,2023-08-03T13:13:07Z,"","Silent Records IGA",0.691,0.849,8,-4.646,1,0.112,0.0357,0.0000674,0.0418,0.934,102.979,4
spotify:track:3VTBdEPBlb52WqO3200N84,"After Last Night","The Loveliest Time","Carly Rae Jepsen",2023-07-28,208553,41,false,,2023-08-03T13:08:48Z,"","Silent Records IGA",0.662,0.906,2,-5.352,1,0.0991,0.00442,0.0000165,0.169,0.573,159.964,4
spotify:track:3Zv9r86H4TdZ42xyes7fK0,"Cool Cat","Souris Calle","Juliette Armanet",2018-12-11,221266,39,false,,2023-08-02T18:31:41Z,"french pop,variété française,chanson,french house,french indie pop","Perrotin",0.755,0.415,1,-12.611,0,0.0412,0.537,0.136,0.0782,0.752,148.016,4
spotify:track:5Xxpw4mthgoQgcWEPfSYzQ,"Somethin' Stupid","Somethin' Stupid","Inara George;Charlie Wadhams",2018-09-07,163488,25,false,,2023-08-02T14:35:59Z,"","Release Me Records",0.78,0.393,1,-11.712,0,0.0345,0.716,0.00162,0.0957,0.33,102.946,4
spotify:track:2WQNDG0KKDMczbJLxvdxnJ,"Bebochicochuchoturo","BeboChicoChuchoTuro","Arturo O'Farrill;Chucho Valdés",2017-08-18,536309,0,false,,2023-08-02T14:20:37Z,"latin jazz,afro-cuban jazz,son jarocho,jazz,big band,son cubano","Motema Music, LLC",0.395,0.741,2,-9.294,1,0.0588,0.0125,0.909,0.0727,0.465,139.079,4
spotify:track:17OAQmU919MnDrmb8nDv7U,"黄昏泣き","大人","Tokyo Incidents",2005,208266,38,false,,2023-08-02T14:01:32Z,"j-pop,j-rock","Universal Music LLC",0.319,0.385,2,-11.213,0,0.0332,0.455,0.923,0.106,0.239,73.611,4
spotify:track:34qE3qaXI2uMlcQYhqir7n,"New Recording 180 (New Year's Eve)","No Dogs Allowed","Sidney Gish",2017-12-31,191000,10,false,,2023-07-27T18:29:10Z,"bedroom pop","Sidney Gish",0.658,0.153,2,-17.184,1,0.0345,0.922,0.00289,0.137,0.512,82.432,4
spotify:track:2p6gMjtiXnQHUdRPrRgkja,"Good Magicians","No Dogs Allowed","Sidney Gish",2017-12-31,136680,9,false,,2023-07-27T18:29:07Z,"bedroom pop","Sidney Gish",0.656,0.527,4,-9.015,1,0.05,0.138,0.0000197,0.125,0.648,125.233,4
spotify:track:6ddQQfLNeFeJXB56xKMnoc,"Rat of the City","No Dogs Allowed","Sidney Gish",2017-12-31,232000,8,false,,2023-07-27T18:29:04Z,"bedroom pop","Sidney Gish",0.551,0.192,6,-16.885,1,0.0379,0.939,0.0641,0.101,0.1,120.086,4
spotify:track:5Go4hsetiQKICFWV7ougTL,"Mouth Log","No Dogs Allowed","Sidney Gish",2017-12-31,175781,7,false,,2023-07-27T18:29:02Z,"bedroom pop","Sidney Gish",0.662,0.184,8,-11.103,1,0.0329,0.874,0.000207,0.107,0.36,128.078,4
spotify:track:0dmCos7GHCr5PRKp5LNGH7,"The Feeling","The Good Life","Sammy Rae & The Friends",2018-07-10,236213,53,false,,2023-07-27T16:28:48Z,"pop soul","Nettwerk Music Group",0.716,0.708,5,-4.978,1,0.0712,0.523,0,0.0886,0.761,127.059,4
spotify:track:5jJlfh6m8esYz14vxVly5i,"Building a Ladder","Choose Your Weapon (Japan Version)","Hiatus Kaiyote",2015,342053,14,false,,2023-07-27T13:28:11Z,"neo soul,indie soul,alternative r&b","Flying Buddha/Sony Masterworks",0.439,0.258,7,-12.726,0,0.102,0.549,0,0.152,0.303,82.247,4
spotify:track:2La21GqU4fKTQLcfLxTeoz,"Agitations tropicales","Odyssée - EP","L'Impératrice",2015-10-12,248892,70,false,,2023-07-23T15:39:16Z,"french indie pop,french house,french pop","microqlima",0.76,0.401,1,-9.537,0,0.0674,0.564,0.259,0.0977,0.619,115.989,4
